Year;Month;Day;Hour;Minute;Total Precipitation (high resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;04;20;23;00;0.00;0.00;0.00;0.00;0.00;9.23;339.44
2018;04;21;00;00;0.00;0.00;0.00;0.00;0.00;8.76;350.54
2018;04;21;01;00;0.00;0.00;0.00;0.00;0.00;9.03;4.57
2018;04;21;02;00;0.00;0.00;0.00;0.00;0.00;7.70;10.78
2018;04;21;03;00;0.00;0.00;0.00;0.00;0.00;7.07;14.74
2018;04;21;04;00;0.00;0.00;0.00;0.00;0.00;7.17;17.53
2018;04;21;05;00;0.00;0.00;0.00;0.00;0.00;6.95;21.25
2018;04;21;06;00;0.00;0.00;0.00;0.00;0.00;6.70;36.25
2018;04;21;07;00;0.00;0.00;2.00;15.03;0.00;5.86;47.49
2018;04;21;08;00;0.00;0.00;0.00;58.72;80.10;3.32;49.40
2018;04;21;09;00;0.00;0.00;0.00;60.00;238.52;6.99;78.11
2018;04;21;10;00;0.00;0.00;0.00;60.00;394.27;5.45;82.41
2018;04;21;11;00;0.00;0.00;0.90;60.00;534.00;9.37;92.20
2018;04;21;12;00;0.00;0.00;3.90;59.43;642.58;9.47;98.75
2018;04;21;13;00;0.00;0.00;3.90;57.51;716.45;8.05;100.30
2018;04;21;14;00;0.00;0.00;3.90;57.51;755.61;7.97;108.43
2018;04;21;15;00;0.00;0.00;10.00;57.51;748.49;8.21;105.26
2018;04;21;16;00;0.00;0.00;10.00;53.62;663.94;8.67;94.76
2018;04;21;17;00;0.00;0.00;4.20;53.62;590.96;8.65;92.39
2018;04;21;18;00;0.00;0.00;3.90;57.32;499.29;10.11;94.09
2018;04;21;19;00;0.00;0.00;4.20;57.51;357.78;11.01;101.31
2018;04;21;20;00;0.00;0.00;3.30;57.32;202.92;8.76;99.46
2018;04;21;21;00;0.00;0.00;2.10;52.32;48.95;10.46;93.95
2018;04;21;22;00;0.00;0.00;3.90;0.00;0.00;10.80;90.00
2018;04;21;23;00;0.00;0.00;3.60;0.00;0.00;11.52;90.00
2018;04;22;00;00;0.00;0.00;1.50;0.00;0.00;10.90;97.59
2018;04;22;01;00;0.30;0.00;10.00;0.00;0.00;9.23;110.56
2018;04;22;02;00;0.60;0.00;72.00;0.00;0.00;6.70;126.25
2018;04;22;03;00;0.00;0.00;71.00;0.00;0.00;5.86;137.49
2018;04;22;04;00;0.00;0.00;10.00;0.00;0.00;7.64;135.00
2018;04;22;05;00;0.00;0.00;0.30;0.00;0.00;8.65;135.00
2018;04;22;06;00;0.00;0.00;0.00;0.00;0.00;8.71;141.71
2018;04;22;07;00;0.00;0.00;4.20;16.99;0.89;10.20;137.86
2018;04;22;08;00;0.00;0.00;3.60;57.32;97.01;7.39;136.97
2018;04;22;09;00;0.00;0.00;2.40;57.70;255.43;8.67;184.76
2018;04;22;10;00;0.00;0.00;0.00;58.47;404.95;15.19;238.57
2018;04;22;11;00;0.00;0.00;3.00;60.00;538.45;18.16;256.24
2018;04;22;12;00;0.00;0.00;4.20;58.09;626.56;22.67;249.55
2018;04;22;13;00;0.00;0.00;3.00;57.32;708.44;25.32;240.15
2018;04;22;14;00;0.00;0.00;10.00;58.09;718.23;22.38;244.26
2018;04;22;15;00;0.00;0.00;0.00;53.62;722.68;22.54;243.43
2018;04;22;16;00;0.00;0.00;0.00;60.00;709.33;24.15;243.43
2018;04;22;17;00;0.00;0.00;10.00;60.00;593.63;25.67;247.75
2018;04;22;18;00;0.00;0.00;10.00;53.62;462.80;25.58;256.16
2018;04;22;19;00;0.00;0.00;34.00;53.62;272.34;21.09;297.44
2018;04;22;20;00;0.00;0.00;100.00;38.30;77.43;22.41;313.70
2018;04;22;21;00;0.00;0.00;1.50;0.00;19.58;17.06;314.14
2018;04;22;22;00;0.00;0.00;72.00;0.00;0.00;12.18;304.16
2018;04;22;23;00;0.00;0.00;32.00;0.00;0.00;10.83;291.45
2018;04;23;00;00;0.00;0.00;3.30;0.00;0.00;12.22;283.63
2018;04;23;01;00;0.00;0.00;4.80;0.00;0.00;13.56;280.71
2018;04;23;02;00;0.00;0.00;3.90;0.00;0.00;14.15;284.74
2018;04;23;03;00;0.00;0.00;8.70;0.00;0.00;15.03;286.70
2018;04;23;04;00;0.00;0.00;40.00;0.00;0.00;17.11;292.25
2018;04;23;05;00;0.00;0.00;100.00;0.00;0.00;15.79;294.23
2018;04;23;06;00;0.00;0.00;100.00;0.00;0.00;13.32;288.92
2018;04;23;07;00;0.00;0.00;100.00;0.00;0.89;11.66;278.88
2018;04;23;08;00;0.00;0.00;100.00;0.00;52.51;14.92;278.33
2018;04;23;09;00;0.00;0.00;28.00;0.00;167.32;19.71;279.46
2018;04;23;10;00;0.00;0.00;100.00;42.13;356.89;25.29;294.38
2018;04;23;11;00;0.00;0.00;1.20;0.00;548.24;20.62;282.09
2018;04;23;12;00;0.00;0.00;0.00;59.23;674.62;21.66;285.42
2018;04;23;13;00;0.00;0.00;0.60;60.00;747.60;22.71;295.35
2018;04;23;14;00;0.00;0.00;1.50;59.62;783.20;21.58;297.85
2018;04;23;15;00;0.00;0.00;6.90;59.04;775.19;19.47;289.44
2018;04;23;16;00;0.00;0.00;2.40;55.60;725.35;19.69;288.10
2018;04;23;17;00;0.00;0.00;4.20;58.47;635.46;21.75;294.44
2018;04;23;18;00;0.00;0.00;55.00;57.32;511.75;23.27;304.92
2018;04;23;19;00;0.00;0.00;69.00;24.89;354.22;22.60;300.65
2018;04;23;20;00;0.00;0.00;42.00;15.96;205.59;21.10;295.25
2018;04;23;21;00;0.00;0.00;35.00;31.72;53.40;16.45;293.20
2018;04;23;22;00;0.00;0.00;15.90;0.00;0.00;10.31;282.09
2018;04;23;23;00;0.00;0.00;11.70;0.00;0.00;9.00;270.00
2018;04;24;00;00;0.00;0.00;6.30;0.00;0.00;8.91;255.96
2018;04;24;01;00;0.00;0.00;4.50;0.00;0.00;8.56;247.75
2018;04;24;02;00;0.00;0.00;6.00;0.00;0.00;9.09;236.31
2018;04;24;03;00;0.00;0.00;65.00;0.00;0.00;8.29;235.62
2018;04;24;04;00;0.00;0.00;45.00;0.00;0.00;7.90;226.85
2018;04;24;05;00;0.00;0.00;26.00;0.00;0.00;8.29;214.38
2018;04;24;06;00;0.00;0.00;35.00;0.00;0.00;8.59;213.02
2018;04;24;07;00;0.00;0.00;33.00;13.10;2.67;9.09;213.69
2018;04;24;08;00;0.00;0.00;40.00;38.94;107.69;8.16;221.42
2018;04;24;09;00;0.00;0.00;30.00;34.47;267.00;13.22;240.64
2018;04;24;10;00;0.00;0.00;29.00;40.85;413.85;16.85;250.02
2018;04;24;11;00;0.00;0.00;98.00;41.49;529.55;18.79;253.30
2018;04;24;12;00;0.00;0.00;88.00;0.00;646.14;19.35;260.36
2018;04;24;13;00;0.00;0.00;95.00;3.83;720.01;18.09;264.29
2018;04;24;14;00;0.00;0.00;100.00;0.00;132.61;11.98;237.26
2018;04;24;15;00;0.00;0.00;100.00;0.00;179.78;13.78;236.73
2018;04;24;16;00;0.00;0.00;100.00;0.00;167.32;15.32;246.45
2018;04;24;17;00;0.00;0.00;100.00;0.00;323.07;16.60;245.66
2018;04;24;18;00;0.00;0.00;100.00;0.00;382.70;16.28;251.97
2018;04;24;19;00;0.00;0.00;100.00;0.00;283.02;14.51;246.61
2018;04;24;20;00;0.00;0.00;100.00;0.00;119.26;11.92;244.98
2018;04;24;21;00;0.00;0.00;100.00;0.00;44.50;8.40;260.13
2018;04;24;22;00;0.00;0.00;100.00;0.00;0.00;6.48;270.00
2018;04;24;23;00;0.00;0.00;100.00;0.00;0.00;7.20;270.00
2018;04;25;00;00;0.00;0.00;100.00;0.00;0.00;6.92;278.97
2018;04;25;01;00;0.00;0.00;100.00;0.00;0.00;11.50;290.14
2018;04;25;02;00;0.00;0.00;100.00;0.00;0.00;17.64;270.00
2018;04;25;03;00;0.00;0.00;100.00;0.00;0.00;19.96;277.25
2018;04;25;04;00;0.00;0.00;100.00;0.00;0.00;20.01;278.28
2018;04;25;05;00;0.00;0.00;100.00;0.00;0.00;18.03;273.43
2018;04;25;06;00;0.00;0.00;100.00;0.00;0.00;16.92;271.22
2018;04;25;07;00;0.00;0.00;100.00;0.00;0.89;18.00;268.85
2018;04;25;08;00;0.00;0.00;100.00;0.00;51.62;21.32;274.84
2018;04;25;09;00;0.00;0.00;100.00;0.00;123.71;23.31;283.39
2018;04;25;10;00;0.00;0.00;100.00;0.00;179.78;24.80;283.43
2018;04;25;11;00;0.00;0.00;100.00;0.00;420.97;26.54;290.65
2018;04;25;12;00;0.00;0.00;63.00;0.00;449.45;27.45;286.77
2018;04;25;13;00;0.00;0.00;77.00;19.79;469.92;27.66;288.20
2018;04;25;14;00;0.00;0.00;83.00;10.85;281.24;28.14;286.35
2018;04;25;15;00;0.00;0.00;18.00;7.02;541.12;28.93;286.63
2018;04;25;16;00;0.00;0.00;29.00;48.51;701.32;31.70;285.14
2018;04;25;17;00;0.00;0.00;10.00;41.49;463.69;31.55;286.57
2018;04;25;18;00;0.00;0.00;10.00;53.62;487.72;31.19;288.85
2018;04;25;19;00;0.00;0.00;0.00;53.62;362.23;28.80;288.21
2018;04;25;20;00;0.00;0.00;7.00;60.00;202.92;26.31;286.70
2018;04;25;21;00;0.00;0.00;53.00;55.53;53.40;22.26;284.04
2018;04;25;22;00;0.00;0.00;100.00;0.20;0.00;25.10;278.25
2018;04;25;23;00;0.00;0.00;12.00;0.00;0.00;23.54;276.15
2018;04;26;00;00;0.00;0.00;100.00;0.00;0.00;20.89;271.97
2018;04;26;01;00;0.00;0.00;100.00;0.00;0.00;23.42;272.64
2018;04;26;02;00;0.00;0.00;100.00;0.00;0.00;23.80;273.47
2018;04;26;03;00;0.00;0.00;100.00;0.00;0.00;24.52;273.37
2018;04;26;04;00;0.00;0.00;100.00;0.00;0.00;25.29;274.90
2018;04;26;05;00;0.00;0.00;100.00;0.00;0.00;24.22;275.12
2018;04;26;06;00;0.00;0.00;100.00;0.00;0.00;23.47;274.40
2018;04;26;07;00;0.00;0.00;100.00;0.00;3.56;23.42;272.64
2018;04;26;08;00;0.00;0.00;100.00;0.00;84.55;25.26;274.09
2018;04;26;09;00;0.00;0.00;100.00;0.00;178.00;25.24;273.27
2018;04;26;10;00;0.00;0.00;100.00;0.00;319.51;25.60;273.22
2018;04;26;11;00;0.00;0.00;77.00;0.00;305.27;25.58;272.42
2018;04;26;12;00;0.00;0.00;10.00;10.85;303.49;25.24;273.27
2018;04;26;13;00;0.00;0.00;32.00;53.62;337.31;24.93;274.97
2018;04;26;14;00;0.00;0.00;10.00;39.57;530.44;26.48;281.77
2018;04;26;15;00;0.00;0.00;10.00;53.62;736.92;26.12;281.93
2018;04;26;16;00;0.00;0.00;10.00;53.62;690.64;25.85;282.88
2018;04;26;17;00;0.00;0.00;5.10;53.62;629.23;25.07;285.83
2018;04;26;18;00;0.00;0.00;9.00;56.74;524.21;23.34;289.83
2018;04;26;19;00;0.00;0.00;45.00;54.26;379.14;21.09;297.44
2018;04;26;20;00;0.00;0.00;100.00;31.28;210.93;17.67;303.37
2018;04;26;21;00;0.00;0.00;43.00;0.00;59.63;11.20;315.00
2018;04;26;22;00;0.00;0.00;100.00;1.10;0.00;8.09;327.72
2018;04;26;23;00;0.00;0.00;100.00;0.00;0.00;5.69;325.30
2018;04;27;00;00;0.00;0.00;100.00;0.00;0.00;2.04;315.00
2018;04;27;01;00;0.00;0.00;100.00;0.00;0.00;3.10;144.46
2018;04;27;02;00;0.00;0.00;100.00;0.00;0.00;5.62;140.19
2018;04;27;03;00;0.00;0.00;100.00;0.00;0.00;6.88;132.88
2018;04;27;04;00;0.00;0.00;100.00;0.00;0.00;9.69;111.80
2018;04;27;05;00;0.00;0.00;100.00;0.00;0.00;9.73;128.99
2018;04;27;06;00;0.00;0.00;100.00;0.00;0.00;10.46;130.82
2018;04;27;07;00;0.00;0.00;100.00;0.00;1.78;9.69;138.01
2018;04;27;08;00;0.00;0.00;100.00;0.00;25.81;11.89;144.87
2018;04;27;09;00;0.00;0.00;100.00;0.00;160.20;14.15;172.69
2018;04;27;10;00;0.00;0.00;100.00;0.00;227.84;19.49;205.14
2018;04;27;11;00;0.00;0.00;100.00;0.00;242.08;23.69;216.35
2018;04;27;12;00;0.00;0.00;100.00;0.00;273.23;25.66;214.14
2018;04;27;13;00;0.00;0.00;100.00;0.00;387.15;23.04;241.03
2018;04;27;14;00;0.00;0.00;0.00;0.00;761.84;24.19;184.27
2018;04;27;15;00;0.00;0.00;0.00;60.00;768.96;24.22;191.14
2018;04;27;16;00;0.00;0.00;100.00;60.00;621.22;23.84;194.88
2018;04;27;17;00;0.00;0.00;10.00;0.00;493.95;24.72;196.06
2018;04;27;18;00;0.00;0.00;10.00;53.62;454.79;26.08;206.21
2018;04;27;19;00;0.00;0.00;10.00;53.62;318.62;26.79;221.19
2018;04;27;20;00;0.00;0.00;100.00;53.62;203.81;29.52;232.43
2018;04;27;21;00;0.00;0.00;19.00;0.00;47.17;23.48;234.36
2018;04;27;22;00;0.00;0.00;86.00;2.85;0.00;26.76;227.73
2018;04;27;23;00;0.00;0.00;100.00;0.00;0.00;27.51;222.88
2018;04;28;00;00;0.00;0.00;100.00;0.00;0.00;26.55;220.60
2018;04;28;01;00;0.00;0.00;100.00;0.00;0.00;26.09;219.40
2018;04;28;02;00;0.00;0.00;100.00;0.00;0.00;25.23;222.11
2018;04;28;03;00;0.00;0.00;100.00;0.00;0.00;23.74;220.70
2018;04;28;04;00;0.00;0.00;100.00;0.00;0.00;25.03;220.33
2018;04;28;05;00;0.00;0.00;100.00;0.00;0.00;24.44;223.81
2018;04;28;06;00;0.00;0.00;100.00;0.00;0.00;23.68;224.38
2018;04;28;07;00;0.00;0.00;100.00;0.00;6.23;23.42;225.00
2018;04;28;08;00;0.00;0.00;100.00;0.00;104.13;24.20;226.81
2018;04;28;09;00;0.00;0.00;100.00;0.00;159.31;24.46;227.39
2018;04;28;10;00;0.00;0.00;100.00;0.00;321.29;24.80;230.30
2018;04;28;11;00;0.00;0.00;100.00;0.00;431.65;24.06;231.07
2018;04;28;12;00;0.00;0.00;100.00;0.00;438.77;23.56;231.20
2018;04;28;13;00;0.00;0.00;100.00;0.00;439.66;20.97;235.49
2018;04;28;14;00;0.00;0.00;100.00;0.00;408.51;18.78;237.53
2018;04;28;15;00;0.00;0.00;100.00;0.00;369.35;16.49;238.39
2018;04;28;16;00;0.00;0.00;100.00;0.00;338.20;14.69;258.69
2018;04;28;17;00;0.00;0.00;100.00;0.00;257.21;11.53;268.21
2018;04;28;18;00;0.00;0.00;100.00;0.00;272.34;7.86;285.95
2018;04;28;19;00;0.00;0.00;100.00;0.00;199.36;6.88;312.88
2018;04;28;20;00;0.00;0.00;100.00;0.00;138.84;10.16;337.07
2018;04;28;21;00;0.00;0.00;100.00;0.00;58.74;14.24;343.86
2018;04;28;22;00;0.00;0.00;100.00;0.00;0.00;13.44;352.30
2018;04;28;23;00;0.00;0.00;100.00;0.00;0.00;10.45;1.97
2018;04;29;00;00;0.00;0.00;100.00;0.00;0.00;12.14;11.98
2018;04;29;01;00;0.00;0.00;100.00;0.00;0.00;9.66;26.57
2018;04;29;02;00;0.00;0.00;100.00;0.00;0.00;8.71;51.71
2018;04;29;03;00;0.00;0.00;100.00;0.00;0.00;9.89;56.89
2018;04;29;04;00;0.00;0.00;100.00;0.00;0.00;12.78;57.65
2018;04;29;05;00;0.00;0.00;100.00;0.00;0.00;13.98;55.49
2018;04;29;06;00;0.00;0.00;100.00;0.00;0.00;14.83;60.95
2018;04;29;07;00;0.00;0.00;100.00;0.00;0.89;17.88;64.98
2018;04;29;08;00;0.00;0.00;100.00;0.00;32.04;19.00;62.95
2018;04;29;09;00;0.00;0.00;100.00;0.00;64.08;17.08;55.30
2018;04;29;10;00;0.20;0.00;100.00;0.00;73.87;17.87;55.67
2018;04;29;11;00;2.20;0.00;100.00;0.00;225.17;24.48;61.93
2018;04;29;12;00;1.30;0.00;100.00;0.00;102.35;17.60;59.24
2018;04;29;13;00;0.40;0.00;100.00;0.00;260.77;20.90;47.79
2018;04;29;14;00;2.00;0.00;100.00;0.00;254.54;24.66;33.69
2018;04;29;15;00;0.80;0.00;100.00;0.00;398.72;27.53;41.82
2018;04;29;16;00;0.20;0.00;100.00;0.00;175.33;28.58;49.09
2018;04;29;17;00;0.50;0.00;100.00;0.00;130.83;28.30;53.28
2018;04;29;18;00;1.80;0.00;100.00;0.00;55.18;23.51;49.97
2018;04;29;19;00;3.40;0.00;100.00;0.00;29.37;26.28;36.09
2018;04;29;20;00;1.40;0.00;100.00;0.00;12.46;27.87;35.54
2018;04;29;21;00;0.00;0.00;100.00;0.00;6.23;25.92;64.50
2018;04;29;22;00;0.10;0.00;100.00;0.00;0.00;17.87;71.20
2018;04;29;23;00;0.00;0.00;100.00;0.00;0.00;15.58;56.31
2018;04;30;00;00;0.00;0.00;100.00;0.00;0.00;19.11;47.29
2018;04;30;01;00;0.00;0.00;100.00;0.00;0.00;22.55;61.39
2018;04;30;02;00;0.00;0.00;100.00;0.00;0.00;22.15;82.53
2018;04;30;03;00;0.00;0.00;100.00;0.00;0.00;22.41;113.68
2018;04;30;04;00;0.00;0.00;100.00;0.00;0.00;29.39;149.04
2018;04;30;05;00;0.00;0.00;100.00;0.00;0.00;27.00;143.13
2018;04;30;06;00;0.00;0.00;100.00;0.00;0.00;27.48;148.39
2018;04;30;07;00;0.00;0.00;100.00;0.00;1.78;28.66;153.11
2018;04;30;08;00;0.00;0.00;100.00;0.00;46.28;28.66;153.11
2018;04;30;09;00;0.00;0.00;100.00;0.00;123.71;31.02;158.20
2018;04;30;10;00;0.00;0.00;100.00;0.00;132.61;24.80;166.57
2018;04;30;11;00;0.00;0.00;100.00;0.00;186.01;16.61;209.90
2018;04;30;12;00;0.20;0.00;100.00;0.00;140.62;18.69;254.36
2018;04;30;13;00;0.70;0.00;100.00;0.00;194.91;26.48;262.97
2018;04;30;14;00;1.50;0.00;100.00;0.00;88.11;27.69;296.23
2018;04;30;15;00;3.10;0.00;100.00;0.00;90.78;38.85;299.42
2018;04;30;16;00;2.30;0.00;100.00;0.00;74.76;47.38;299.10
2018;04;30;17;00;1.70;0.00;100.00;0.00;85.44;45.89;297.57
2018;04;30;18;00;1.00;0.00;100.00;0.00;209.15;39.85;292.86
2018;04;30;19;00;0.30;0.00;100.00;0.00;179.78;38.18;291.00
2018;04;30;20;00;0.50;0.00;100.00;0.00;85.44;35.75;288.80
2018;04;30;21;00;0.70;0.00;100.00;0.00;26.70;37.00;287.55
2018;04;30;22;00;0.70;0.00;100.00;0.00;0.00;33.62;282.99
2018;04;30;23;00;0.40;0.00;100.00;0.00;0.00;32.74;278.22
2018;05;01;00;00;0.20;0.00;100.00;0.00;0.00;18.49;276.71
2018;05;01;01;00;0.00;0.00;100.00;0.00;0.00;21.79;247.67
2018;05;01;02;00;0.00;0.00;100.00;0.00;0.00;27.35;249.18
2018;05;01;03;00;0.00;0.00;100.00;0.00;0.00;23.77;234.87
2018;05;01;04;00;0.00;0.00;100.00;0.00;0.00;22.10;239.68
2018;05;01;05;00;0.00;0.00;100.00;0.00;0.00;19.49;244.86
2018;05;01;06;00;0.00;0.00;100.00;0.00;0.00;16.52;249.59
2018;05;01;07;00;0.00;0.00;63.00;0.00;12.46;15.03;253.30
2018;05;01;08;00;0.00;0.00;34.00;19.79;140.62;16.04;260.96
2018;05;01;09;00;0.00;0.00;26.00;38.30;299.04;17.64;270.00
2018;05;01;10;00;0.00;0.00;5.70;43.40;440.55;19.25;277.52
2018;05;01;11;00;0.00;0.00;6.90;56.36;592.74;17.67;273.50
2018;05;01;12;00;0.00;0.00;10.00;55.60;688.86;16.24;266.19
2018;05;01;13;00;0.00;0.00;10.00;53.62;736.03;15.68;260.75
2018;05;01;14;00;0.00;0.00;100.00;53.62;427.20;19.08;270.00
2018;05;01;15;00;0.00;0.00;100.00;0.00;360.45;18.36;270.00
2018;05;01;16;00;0.00;0.00;72.00;0.00;344.43;15.55;275.31
2018;05;01;17;00;0.00;0.00;100.00;14.04;380.03;15.38;290.56
2018;05;01;18;00;0.00;0.00;31.00;0.00;428.09;13.10;290.92
2018;05;01;19;00;0.00;0.00;100.00;40.21;369.35;12.07;296.57
2018;05;01;20;00;0.00;0.00;0.00;0.00;232.29;8.15;315.00
2018;05;01;21;00;0.00;0.00;0.00;60.00;75.65;5.86;10.62
2018;05;01;22;00;0.00;0.00;0.00;9.76;0.00;7.34;78.69
2018;05;01;23;00;0.00;0.00;0.00;0.00;0.00;9.36;112.62
2018;05;02;00;00;0.00;0.00;0.00;0.00;0.00;10.01;127.69
2018;05;02;01;00;0.00;0.00;0.00;0.00;0.00;10.95;133.67
2018;05;02;02;00;0.00;0.00;0.00;0.00;0.00;11.38;145.30
2018;05;02;03;00;0.00;0.00;0.00;0.00;0.00;10.85;174.29
2018;05;02;04;00;0.00;0.00;0.00;0.00;0.00;10.09;182.05
2018;05;02;05;00;0.00;0.00;0.00;0.00;0.00;9.78;186.34
2018;05;02;06;00;0.00;0.00;6.30;0.00;0.00;9.72;180.00
2018;05;02;07;00;0.00;0.00;33.00;33.26;14.24;11.89;178.26
2018;05;02;08;00;0.00;0.00;100.00;38.94;142.40;14.15;194.74
2018;05;02;09;00;0.00;0.00;100.00;0.00;291.92;20.80;203.46
2018;05;02;10;00;0.00;0.00;100.00;0.00;424.53;27.53;207.24
2018;05;02;11;00;0.00;0.00;75.00;0.00;517.09;30.75;205.67
2018;05;02;12;00;0.00;0.00;90.00;12.13;676.40;33.19;204.34
2018;05;02;13;00;0.00;0.00;61.00;2.55;744.04;34.79;208.42
2018;05;02;14;00;0.00;0.00;100.00;21.06;590.96;30.75;207.16
2018;05;02;15;00;0.00;0.00;100.00;0.00;411.18;30.46;208.99
2018;05;02;16;00;0.00;0.00;100.00;0.00;378.25;29.56;214.08
2018;05;02;17;00;0.00;0.00;100.00;0.00;299.93;28.90;219.44
2018;05;02;18;00;0.00;0.00;100.00;0.00;211.82;27.57;229.24
2018;05;02;19;00;0.00;0.00;100.00;0.00;180.67;27.06;220.68
2018;05;02;20;00;0.00;0.00;100.00;0.00;127.27;27.00;222.84
2018;05;02;21;00;0.00;0.00;100.00;0.00;47.17;25.86;253.84
2018;05;02;22;00;0.00;0.00;0.00;0.00;0.00;18.53;294.08
2018;05;02;23;00;0.00;0.00;0.00;0.00;0.00;11.30;292.48
2018;05;03;00;00;0.00;0.00;0.00;0.00;0.00;10.95;313.67
2018;05;03;01;00;0.00;0.00;100.00;0.00;0.00;6.64;319.40
2018;05;03;02;00;0.00;0.00;100.00;0.00;0.00;4.84;318.01
2018;05;03;03;00;0.00;0.00;100.00;0.00;0.00;4.90;306.03
2018;05;03;04;00;0.00;0.00;100.00;0.00;0.00;5.90;307.57
2018;05;03;05;00;0.00;0.00;100.00;0.00;0.00;6.13;319.76
2018;05;03;06;00;0.00;0.00;100.00;0.00;0.00;5.32;331.70
2018;05;03;07;00;0.00;0.00;100.00;0.00;8.01;4.74;351.25
2018;05;03;08;00;0.00;0.00;100.00;0.00;91.67;3.67;348.69
2018;05;03;09;00;0.00;0.00;100.00;0.00;242.08;3.10;324.46
2018;05;03;10;00;0.00;0.00;4.50;0.00;458.35;5.48;23.20
2018;05;03;11;00;0.00;0.00;4.50;57.13;594.52;6.88;353.99
2018;05;03;12;00;0.00;0.00;4.80;57.13;699.54;9.18;334.44
2018;05;03;13;00;0.00;0.00;5.70;56.94;764.51;10.63;331.70
2018;05;03;14;00;0.00;0.00;0.00;56.36;819.69;10.04;14.53
2018;05;03;15;00;0.00;0.00;0.00;60.00;809.90;11.37;10.95
2018;05;03;16;00;0.00;0.00;100.00;60.00;720.90;12.57;13.24
2018;05;03;17;00;0.00;0.00;100.00;0.00;496.62;12.50;11.63
2018;05;03;18;00;0.00;0.00;100.00;0.00;381.81;12.85;11.31
2018;05;03;19;00;0.00;0.00;100.00;0.00;293.70;13.20;11.00
2018;05;03;20;00;0.00;0.00;100.00;0.00;194.91;12.43;10.01
2018;05;03;21;00;0.00;0.00;100.00;0.00;82.77;10.44;360.00
2018;05;03;22;00;0.00;0.00;0.00;0.00;0.00;10.18;8.13
2018;05;03;23;00;0.00;0.00;0.00;0.00;0.00;9.69;15.07
2018;05;04;00;00;0.00;0.00;0.00;0.00;0.00;9.50;24.62
2018;05;04;01;00;0.00;0.00;0.00;0.00;0.00;8.85;26.57
2018;05;04;02;00;0.00;0.00;0.00;0.00;0.00;8.65;16.93
2018;05;04;03;00;0.00;0.00;0.00;0.00;0.00;8.83;11.77
2018;05;04;04;00;0.00;0.00;0.90;0.00;0.00;8.40;9.87
2018;05;04;05;00;0.00;0.00;4.20;0.00;0.00;8.05;10.30
2018;05;04;06;00;0.00;0.00;5.10;0.00;0.00;8.29;2.49
2018;05;04;07;00;0.00;0.00;4.50;36.99;17.80;7.56;360.00
2018;05;04;08;00;0.00;0.00;6.00;57.13;152.19;5.76;360.00
2018;05;04;09;00;0.00;0.00;4.50;56.17;311.50;6.92;27.90
2018;05;04;10;00;0.00;0.00;5.70;57.13;462.80;12.26;49.76
2018;05;04;11;00;0.00;0.00;2.70;56.36;595.41;14.26;47.05
2018;05;04;12;00;0.00;0.00;0.00;58.28;706.66;14.77;43.03
2018;05;04;13;00;0.00;0.00;0.00;60.00;783.20;15.55;42.18
2018;05;04;14;00;0.00;0.00;0.00;60.00;815.24;15.35;39.29
2018;05;04;15;00;0.00;0.00;0.00;60.00;806.34;15.58;40.31
2018;05;04;16;00;0.00;0.00;0.00;60.00;754.72;16.70;37.12
2018;05;04;17;00;0.00;0.00;0.00;60.00;663.05;18.08;35.27
2018;05;04;18;00;0.00;0.00;0.00;60.00;542.01;18.72;37.97
2018;05;04;19;00;0.00;0.00;0.00;60.00;395.16;18.12;40.97
2018;05;04;20;00;0.00;0.00;0.00;60.00;237.63;15.86;39.47
2018;05;04;21;00;0.00;0.00;0.00;60.00;82.77;14.37;22.07
2018;05;04;22;00;0.00;0.00;0.00;14.32;0.89;16.65;21.57
2018;05;04;23;00;0.00;0.00;0.00;0.00;0.00;16.12;29.43
2018;05;05;00;00;0.00;0.00;0.00;0.00;0.00;14.48;34.88
2018;05;05;01;00;0.00;0.00;0.00;0.00;0.00;12.98;33.69
2018;05;05;02;00;0.00;0.00;0.00;0.00;0.00;13.10;37.18
2018;05;05;03;00;0.00;0.00;0.00;0.00;0.00;13.04;39.40
2018;05;05;04;00;0.00;0.00;0.00;0.00;0.00;12.26;40.24
2018;05;05;05;00;0.00;0.00;0.00;0.00;0.00;12.10;36.53
2018;05;05;06;00;0.00;0.00;0.00;0.00;0.00;12.26;40.24
2018;05;05;07;00;0.00;0.00;0.00;40.81;16.02;12.50;41.50
2018;05;05;08;00;0.00;0.00;0.00;60.00;143.29;13.51;48.24
2018;05;05;09;00;0.00;0.00;0.00;60.00;303.49;13.00;48.37
2018;05;05;10;00;0.00;0.00;0.00;60.00;460.13;15.86;50.53
2018;05;05;11;00;0.00;0.00;0.00;60.00;601.64;22.07;56.31
2018;05;05;12;00;0.00;0.00;0.00;60.00;714.67;25.60;62.35
2018;05;05;13;00;0.00;0.00;0.00;60.00;790.32;25.01;59.74
2018;05;05;14;00;0.00;0.00;0.00;60.00;821.47;23.03;65.04
2018;05;05;15;00;0.00;0.00;0.00;60.00;813.46;22.88;65.85
2018;05;05;16;00;0.00;0.00;0.00;60.00;761.84;22.38;64.26
2018;05;05;17;00;0.00;0.00;0.00;60.00;669.28;22.38;64.26
