fulldate,value,external_temp,internal_temp,internal_humidity,external_humidity,day,month,year,hour,Total Precipitation,Snowfall Amount,Total Cloud Cover,Sunshine Duration,Shortwave Radiation,Wind Speed,Wind Direction
3/17/2018 18:00,68,-0.4,19.48333333,39,94.5,17,3,2018,18,0,0,100,0,198.47,24.01,77.01
3/17/2018 19:00,26,-0.583333333,19.56666667,39,94.5,17,3,2018,19,0,0,100,0,136.17,23.94,77.85
3/17/2018 20:00,72,-0.7,19.31666667,39,94.83333333,17,3,2018,20,0,0,100,0,43.61,23.8,79.54
3/17/2018 21:00,82,-0.583333333,19.48333333,38.5,92.83333333,17,3,2018,21,0,0,94,0,0,23.84,75.12
3/17/2018 22:00,26,-0.683333333,19.6,38,93,17,3,2018,22,0,0,100,0,0,23.32,81.12
3/17/2018 23:00,55,-0.966666667,19.45,38,95.16666667,17,3,2018,23,0,0,100,0,0,22.86,97.24
3/18/2018 0:00,83,-1.3,19.48333333,38,95.5,18,3,2018,0,0,0,100,0,0,28.82,92.15
3/18/2018 1:00,44,-1.483333333,19.66666667,38,94,18,3,2018,1,0,0,100,0,0,27.73,88.51
3/18/2018 2:00,45,-1.7,19.53333333,38,92,18,3,2018,2,0,0,100,0,0,26.7,86.13
3/18/2018 3:00,84,-1.8,19.43333333,37.83333333,89.83333333,18,3,2018,3,0,0,98,0,0,25.36,83.48
3/18/2018 4:00,70,-1.85,19.65,37,87.16666667,18,3,2018,4,0,0,100,0,0,25.93,76.35
3/18/2018 5:00,25,-1.783333333,19.63333333,37,85.5,18,3,2018,5,0,0,100,0,0,28.12,71.33
3/18/2018 6:00,83,-1.85,19.53333333,37,89,18,3,2018,6,0,0,100,0,0,39.06,70.06
3/18/2018 7:00,77,-1.35,19.68333333,36.16666667,84.16666667,18,3,2018,7,0,0,100,0,0,43.49,72.16
3/18/2018 8:00,28,-0.466666667,19.85,36.5,78.83333333,18,3,2018,8,0,0,100,0,0,43.96,73.35
3/18/2018 9:00,78,0.383333333,19.6,37.66666667,75.16666667,18,3,2018,9,0.1,0.07,100,0,36.49,46.45,75.64
3/18/2018 10:00,85,0.883333333,19.81666667,37.16666667,74.83333333,18,3,2018,10,0,0,100,0,150.41,47.6,77.33
3/18/2018 11:00,25,1.016666667,19.93333333,37,75,18,3,2018,11,0,0,100,0,145.07,47.87,77.85
3/18/2018 12:00,45,0.666666667,19.63333333,37,73.16666667,18,3,2018,12,0,0,100,0,218.05,45.06,77.07
3/18/2018 13:00,83,0.65,19.61666667,37,73.5,18,3,2018,13,0,0,100,0,291.92,45.06,77.07
3/18/2018 14:00,34,0.683333333,19.7,37,73.66666667,18,3,2018,14,0,0,100,0,207.37,37.47,81.71
3/18/2018 15:00,26,0.5,19.56666667,37,74,18,3,2018,15,0.1,0.07,100,0,143.29,37.14,78.25
3/18/2018 16:00,75,-0.233333333,19.41666667,37,77.66666667,18,3,2018,16,0,0,100,0,202.03,39.68,78.49
3/18/2018 17:00,140,-0.533333333,19.53333333,35.66666667,78.33333333,18,3,2018,17,0,0,100,0,186.01,38.97,78.27
3/18/2018 18:00,167.0342648,-0.583333333,19.6,33,79,18,3,2018,18,0.1,0.07,100,0,106.8,33.93,72.72
3/18/2018 19:00,189,-0.683333333,19.51666667,33,79,18,3,2018,19,0.1,0.07,100,0,80.99,36.03,68.3
3/18/2018 20:00,224,-0.5,19.65,33.5,79.83333333,18,3,2018,20,0.1,0.07,100,0,32.04,33.59,59.04
3/18/2018 21:00,119,-0.383333333,19.78333333,33.83333333,80.83333333,18,3,2018,21,0.1,0.07,100,0,0,30.43,62.53
3/18/2018 22:00,29,-0.3,19.66666667,34.33333333,78.5,18,3,2018,22,0.1,0.07,100,0,0,26.18,71.57
3/18/2018 23:00,41,-0.383333333,19.41666667,34,79.83333333,18,3,2018,23,0.1,0.07,100,0,0,27.35,73.95
3/19/2018 0:00,33,-0.5,19.16666667,32.5,79.83333333,19,3,2018,0,0,0,100,0,0,34.27,70.99
3/19/2018 1:00,89,-0.683333333,19.03333333,32,82.5,19,3,2018,1,0.1,0.07,100,0,0,36.43,71.57
3/19/2018 2:00,59,-0.8,19.31666667,32,83,19,3,2018,2,0.1,0.07,100,0,0,37.14,73.67
3/19/2018 3:00,40,-0.9,19.3,32,83.33333333,19,3,2018,3,0.1,0.07,100,0,0,37.14,73.67
3/19/2018 4:00,67,-0.966666667,19.03333333,32,86,19,3,2018,4,0.1,0.07,100,0,0,37.46,72.09
3/19/2018 5:00,64,-1.116666667,19.21666667,32,86,19,3,2018,5,0.1,0.07,100,0,0,37,70.68
3/19/2018 6:00,58,-1.25,19.25,32,89,19,3,2018,6,0.2,0.14,100,0,0,36.91,69.44
3/19/2018 7:00,158,-1.183333333,19.36666667,31.66666667,88.33333333,19,3,2018,7,0.1,0.07,100,0,0,38.82,71.06
3/19/2018 8:00,100,-0.783333333,19.6,31,85.5,19,3,2018,8,0.1,0.07,100,0,0,40.53,71.89
3/19/2018 9:00,100,-0.283333333,19.66666667,31.16666667,82.16666667,19,3,2018,9,0.1,0.07,100,0,61.41,43.42,74.12
3/19/2018 10:00,290,0.4,19.73333333,31.16666667,78.83333333,19,3,2018,10,0,0,100,0,207.37,45.61,78.16
3/19/2018 11:00,167.0342648,1.016666667,19.65,32,74,19,3,2018,11,0,0,94,0,349.77,45.57,80.91
3/19/2018 12:00,266,1.083333333,19.56666667,33.16666667,72.5,19,3,2018,12,0,0,100,0,480.6,44.86,80.76
3/19/2018 13:00,97,1.183333333,19.4,33.66666667,71.5,19,3,2018,13,0,0,98,0,542.9,46.05,80.1
3/19/2018 14:00,242,1.383333333,19.55,32.5,70.16666667,19,3,2018,14,0,0,40,0,633.68,26,68.05
3/19/2018 15:00,127,1.666666667,19.68333333,32.5,69.83333333,19,3,2018,15,0,0,3,34.47,639.02,26.88,69.62
3/19/2018 16:00,76,1.8,19.55,33,69.83333333,19,3,2018,16,0,0,4,58.09,593.63,26.81,67.91
3/19/2018 17:00,208,1.2,19.46666667,32.16666667,71,19,3,2018,17,0,0,3,57.45,506.41,27.56,66.11
3/19/2018 18:00,246,0.783333333,19.9,32,74,19,3,2018,18,0,0,3.6,58.09,387.15,28.02,62.45
3/19/2018 19:00,167.0342648,0.416666667,20.1,32.5,75.16666667,19,3,2018,19,0,0,23,57.7,238.52,27.24,60.72
3/19/2018 20:00,104,0.216666667,19.91666667,33.66666667,74.33333333,19,3,2018,20,0,0,26,45.32,74.76,22.37,56.82
3/19/2018 21:00,155,-0.533333333,19.71666667,33,75.5,19,3,2018,21,0,0,4.8,1.85,0,22.61,52.77
3/19/2018 22:00,88,-1.1,19.78333333,32.33333333,76.33333333,19,3,2018,22,0,0,0.9,0,0,23.62,52.43
3/19/2018 23:00,37,-1.55,19.55,32,76.16666667,19,3,2018,23,0,0,0,0,0,23.62,52.43
3/20/2018 0:00,38,-2.05,19.21666667,31.16666667,77.16666667,20,3,2018,0,0,0,0,0,0,24.41,52.79
3/20/2018 1:00,78,-2.383333333,18.96666667,30,73.5,20,3,2018,1,0,0,0,0,0,24.12,52.28
3/20/2018 2:00,95,-2.8,19.03333333,29.66666667,71.83333333,20,3,2018,2,0,0,0,0,0,22.73,49.5
3/20/2018 3:00,45,-3.233333333,19.18333333,29,73.83333333,20,3,2018,3,0,0,0,0,0,21.41,42.27
3/20/2018 4:00,325,-3.583333333,18.98333333,28.16666667,78.5,20,3,2018,4,0,0,0,0,0,19.51,37.5
3/20/2018 5:00,134,-3.15,19.13333333,28,81,20,3,2018,5,0,0,0,0,0,18.47,33.07
3/20/2018 6:00,72,-2.066666667,19.13333333,28,79.5,20,3,2018,6,0,0,0,0,0,17.1,30.34
3/20/2018 7:00,177,-0.683333333,19.5,29.66666667,80.66666667,20,3,2018,7,0,0,0,0,0,16.12,23.7
3/20/2018 8:00,83,0.183333333,19.63333333,31.83333333,84.16666667,20,3,2018,8,0,0,100,7.3,0,19.49,25.14
3/20/2018 9:00,80,1.2,19.78333333,33,89,20,3,2018,9,0,0,19,0,74.76,18.79,20.17
3/20/2018 10:00,34,3.25,19.98333333,31.83333333,83.5,20,3,2018,10,0,0,65,47.87,235.85,26.65,16.48
3/20/2018 11:00,265,4.35,19.86666667,31,71.83333333,20,3,2018,11,0,0,100,18.51,216.27,34.27,31.69
3/20/2018 12:00,92,5.183333333,20,30.5,65.66666667,20,3,2018,12,0,0,10,0,231.4,32.38,28.56
3/20/2018 13:00,30,5.866666667,19.91666667,30.83333333,60.33333333,20,3,2018,13,0,0,70,53.62,288.36,36.71,25.56
3/20/2018 14:00,83,6.5,19.71666667,31.33333333,54.33333333,20,3,2018,14,0,0,10,15.32,616.77,33.52,24.09
3/20/2018 15:00,62,6.666666667,19.96666667,31,51.66666667,20,3,2018,15,0,0,10,53.62,614.1,34.94,27.62
3/20/2018 16:00,51,6.233333333,19.86666667,31,55.16666667,20,3,2018,16,0,0,10,53.62,569.6,34.62,27.9
3/20/2018 17:00,99,5.116666667,19.75,30.16666667,64.5,20,3,2018,17,0,0,10,53.62,483.27,33.28,31.28
3/20/2018 18:00,118,3.8,19.96666667,30,70.66666667,20,3,2018,18,0,0,10,53.62,370.24,31.58,28.61
3/20/2018 19:00,156,2.833333333,19.98333333,29.66666667,76.33333333,20,3,2018,19,0,0,0,53.62,229.62,28.34,25.59
3/20/2018 20:00,167.0342648,1.833333333,19.9,30,80.16666667,20,3,2018,20,0,0,0,60,72.09,22.88,19.29
3/20/2018 21:00,167.0342648,1.083333333,20.15,30,81.83333333,20,3,2018,21,0,0,5,4.15,0,20.83,18.12
3/20/2018 22:00,70,0.45,20.01666667,30,87.66666667,20,3,2018,22,0,0,0,0,0,19.47,19.44
3/20/2018 23:00,41,0.116666667,19.6,29.5,94.33333333,20,3,2018,23,0,0,0,0,0,17.53,19.18
3/21/2018 0:00,29,0.583333333,19.23333333,29,97.83333333,21,3,2018,0,0,0,0,0,0,14.35,17.53
3/21/2018 1:00,28,0.666666667,19.03333333,29.16666667,97,21,3,2018,1,0,0,0,0,0,11.97,15.71
3/21/2018 2:00,30,0.566666667,18.81666667,30,96.66666667,21,3,2018,2,0,0,100,0,0,15.14,18
3/21/2018 3:00,43,0.633333333,18.61666667,30,95,21,3,2018,3,0,0,100,0,0,13.66,18.43
3/21/2018 4:00,87,0.366666667,18.63333333,30,94,21,3,2018,4,0,0,100,0,0,11.79,12.34
3/21/2018 5:00,56,0.033333333,19.03333333,30,95.33333333,21,3,2018,5,0,0,100,0,0,10.85,5.71
3/21/2018 6:00,128,0.3,19.08333333,30.33333333,92,21,3,2018,6,0,0,100,0,0,10.08,360
3/21/2018 7:00,107,1.1,19.55,31,88.66666667,21,3,2018,7,0,0,100,0,0,9.72,360
3/21/2018 8:00,211,1.333333333,20.05,31,85.16666667,21,3,2018,8,0,0,100,0,0,9.06,353.16
3/21/2018 9:00,99,1.916666667,20.46666667,31.5,82.5,21,3,2018,9,0,0,100,0,52.51,8.76,350.54
3/21/2018 10:00,48,3.583333333,20.31666667,32,76.83333333,21,3,2018,10,0,0,100,0,176.22,8.77,340.82
3/21/2018 11:00,167.0342648,4.966666667,20.13333333,32,70.5,21,3,2018,11,0,0,39,0,270.56,9.57,340.2
3/21/2018 12:00,154,5.65,20.38333333,31.83333333,67.33333333,21,3,2018,12,0,0,37,35.11,301.71,11.3,337.52
3/21/2018 13:00,73,6.266666667,20.2,32.33333333,67.33333333,21,3,2018,13,0,0,37,36.38,456.57,11.11,335.1
3/21/2018 14:00,68,6.316666667,20,33,67.33333333,21,3,2018,14,0,0,10,36.38,307.94,12.92,347.13
3/21/2018 15:00,85,6.483333333,19.71666667,33.16666667,68.16666667,21,3,2018,15,0,0,10,53.62,276.79,15.03,343.3
3/21/2018 16:00,150,6.45,19.6,33,68.83333333,21,3,2018,16,0,0,100,53.62,337.31,15.39,349.22
3/21/2018 17:00,175,5.666666667,19.93333333,33,73.83333333,21,3,2018,17,0,0,10,0,462.8,16.31,337.96
3/21/2018 18:00,118,4.016666667,20.1,33.16666667,79.5,21,3,2018,18,0,0,24,53.62,254.54,17.58,325.01
3/21/2018 19:00,168,2.683333333,19.98333333,33.66666667,84.83333333,21,3,2018,19,0,0,10,44.68,124.6,17.31,315
3/21/2018 20:00,136,1.9,19.8,34,87.16666667,21,3,2018,20,0,0,66,53.62,70.31,13.78,310.76
3/21/2018 21:00,127,1.616666667,20.06666667,33,89.5,21,3,2018,21,0,0,100,1.71,0,13.04,309.4
3/21/2018 22:00,86,1.283333333,20.13333333,33,91.5,21,3,2018,22,0,0,95,0,0,11.75,297.35
3/21/2018 23:00,46,0.833333333,19.85,33,92.83333333,21,3,2018,23,0,0,100,0,0,10.9,277.59
3/22/2018 0:00,37,0.266666667,19.55,33,94.33333333,22,3,2018,0,0,0,72,0,0,10.44,270
3/22/2018 1:00,34,0.083333333,19.33333333,32.33333333,95.33333333,22,3,2018,1,0,0,100,0,0,11.54,266.42
3/22/2018 2:00,30,0.583333333,19.13333333,32,95.16666667,22,3,2018,2,0,0,97,0,0,11.57,264.64
3/22/2018 3:00,43,0.65,18.95,32,95,22,3,2018,3,0,0,59,0,0,11.89,268.26
3/22/2018 4:00,95,1,18.93333333,32.33333333,95,22,3,2018,4,0,0,100,0,0,14.78,267.21
3/22/2018 5:00,167.0342648,1.233333333,19.16666667,32.5,95.16666667,22,3,2018,5,0,0,100,0,0,14.76,270
3/22/2018 6:00,187,1.7,19.2,32.33333333,96,22,3,2018,6,0,0,100,0,0,15.16,274.09
3/22/2018 7:00,120,2.45,19.5,32,96.83333333,22,3,2018,7,0,0,100,0,0,17.37,275.95
3/22/2018 8:00,122,3.333333333,19.71666667,32.33333333,97.5,22,3,2018,8,0,0,100,0,0,20.9,280.92
3/22/2018 9:00,143,4.366666667,19.83333333,35,98.5,22,3,2018,9,0,0,100,0,77.43,25.76,285.4
3/22/2018 10:00,113,5.316666667,19.61666667,36,100,22,3,2018,10,0,0,100,0,214.49,29.38,287.1
3/22/2018 11:00,321,5.866666667,19.68333333,36.66666667,100,22,3,2018,11,0,0,100,0,257.21,31.31,289.48
3/22/2018 12:00,86,6.45,20,37,100,22,3,2018,12,0,0,100,0,293.7,31.35,291.56
3/22/2018 13:00,115,6.55,19.8,36,100,22,3,2018,13,0,0,100,0,286.58,31.44,293.63
3/22/2018 14:00,161,6.383333333,19.96666667,36,99.66666667,22,3,2018,14,0,0,100,0,356,29.57,301.56
3/22/2018 15:00,97,6.583333333,20.13333333,36,96.83333333,22,3,2018,15,0,0,100,0,409.4,30.87,301.65
3/22/2018 16:00,123,6.566666667,20.03333333,36,93.33333333,22,3,2018,16,0,0,100,0,434.32,31.37,301.87
3/22/2018 17:00,169,6.2,20.01666667,35.5,89,22,3,2018,17,0,0,100,0,401.39,30.81,300.16
3/22/2018 18:00,209,5.566666667,20.18333333,34.83333333,87.5,22,3,2018,18,0,0,100,0,365.79,29.16,298.78
3/22/2018 19:00,248,5.166666667,20.18333333,35.33333333,86,22,3,2018,19,0,0,100,0,224.28,27.85,296.9
3/22/2018 20:00,150,4.9,20.03333333,36,85.83333333,22,3,2018,20,0,0,0,0,74.76,23.36,294.59
3/22/2018 21:00,151,4.633333333,20.23333333,36,87.33333333,22,3,2018,21,0,0,100,7.31,0,22.74,293.32
3/22/2018 22:00,46,4.5,20.3,35.33333333,89.83333333,22,3,2018,22,0,0,100,0,0,22.66,287.57
3/22/2018 23:00,35,4.333333333,19.98333333,36,90.83333333,22,3,2018,23,0,0,100,0,0,20.06,279.29
3/23/2018 0:00,27,4.2,19.63333333,36,91,23,3,2018,0,0,0,100,0,0,16.92,271.22
3/23/2018 1:00,36,4.166666667,19.48333333,36,90.16666667,23,3,2018,1,0,0,100,0,0,13.9,253.44
3/23/2018 2:00,34,4.1,19.33333333,36,89,23,3,2018,2,0,0,100,0,0,12.6,233.13
3/23/2018 3:00,40,4.083333333,19.03333333,32.83333333,88.16666667,23,3,2018,3,0,0,100,0,0,12.54,230.83
3/23/2018 4:00,27,3.95,18.65,29.66666667,86.66666667,23,3,2018,4,0,0,100,0,0,12.23,222.61
3/23/2018 5:00,107,3.683333333,18.33333333,29.33333333,85.5,23,3,2018,5,0,0,100,0,0,12.68,214.59
3/23/2018 6:00,167.0342648,3.616666667,18.5,33,83.66666667,23,3,2018,6,0,0,100,0,0,16.92,218.09
3/23/2018 7:00,167.0342648,4,19.5,33,81.66666667,23,3,2018,7,0,0,100,0,0,17.07,227.56
3/23/2018 8:00,171,5.066666667,19.7,34,78.16666667,23,3,2018,8,0,0,70,0,0,17.97,212.74
3/23/2018 9:00,55,6.166666667,19.6,34.16666667,74.33333333,23,3,2018,9,0,0,100,15.32,44.5,21.79,210.8
3/23/2018 10:00,167.0342648,6.9,19.33333333,33.83333333,74.33333333,23,3,2018,10,0,0,100,0,73.87,22.87,208.18
3/23/2018 11:00,111,7.55,19.2,38.83333333,75.16666667,23,3,2018,11,0.2,0,100,0,121.04,23.89,210.82
3/23/2018 12:00,247,7.666666667,19.26666667,38.33333333,76,23,3,2018,12,0,0,100,0,121.04,24.19,216.53
3/23/2018 13:00,135,8.1,19.21666667,35.5,76.66666667,23,3,2018,13,0,0,100,0,206.48,23.44,222.51
3/23/2018 14:00,163,7.933333333,19.31666667,35.5,79.33333333,23,3,2018,14,0.1,0,100,0,116.59,21.49,211.29
3/23/2018 15:00,125,7.55,19.66666667,36,85.66666667,23,3,2018,15,0.1,0,100,0,159.31,21.92,209.51
3/23/2018 16:00,117,6.95,19.63333333,36.83333333,89,23,3,2018,16,0,0,100,0,309.72,21.9,207.41
3/23/2018 17:00,112,6.4,19.5,37.5,91.5,23,3,2018,17,0,0,100,0,410.29,21.41,207
3/23/2018 18:00,147,5.983333333,19.36666667,38,92,23,3,2018,18,0,0,100,0,300.82,20.39,200.67
3/23/2018 19:00,161,5.766666667,19.55,37.33333333,92,23,3,2018,19,0,0,100,0,166.43,20.19,191.31
3/23/2018 20:00,156,5.633333333,19.56666667,37.33333333,91,23,3,2018,20,0,0,100,0,57.85,18.01,182.29
3/23/2018 21:00,65,5.6,19.43333333,37.16666667,90,23,3,2018,21,0,0,100,0,0,17.64,178.83
3/23/2018 22:00,104,5.55,19.23333333,37,89,23,3,2018,22,0,0,100,0,0,17.64,178.83
3/23/2018 23:00,78,5.416666667,19.15,37,89,23,3,2018,23,0,0,22,0,0,15.68,170.75
3/24/2018 0:00,30,5.2,19,37,89,24,3,2018,0,0,0,100,0,0,14.46,161.11
3/24/2018 1:00,31,4.933333333,18.86666667,37,89.33333333,24,3,2018,1,0,0,100,0,0,14.49,153.43
3/24/2018 2:00,24,4.1,18.7,37,90.33333333,24,3,2018,2,0,0,100,0,0,14.51,150.26
3/24/2018 3:00,54,3.75,18.6,37,91.83333333,24,3,2018,3,0,0,100,0,0,13.48,145.89
3/24/2018 4:00,42,3.866666667,18.5,37,91.33333333,24,3,2018,4,0.1,0,100,0,0,12.98,136.12
3/24/2018 5:00,61,3.7,18.35,37,92,24,3,2018,5,0,0,100,0,0,13.32,128.42
3/24/2018 6:00,87,3.866666667,18.36666667,37,92,24,3,2018,6,0.1,0,100,0,0,13.48,124.11
3/24/2018 7:00,158,4.9,19.36666667,37,89.83333333,24,3,2018,7,0,0,100,0,0,13.28,122.83
3/24/2018 8:00,82,6.433333333,19.66666667,37,85,24,3,2018,8,0,0,100,0,0,12.68,124.59
3/24/2018 9:00,192,6.883333333,19.81666667,36.66666667,83.66666667,24,3,2018,9,0,0,100,0,61.41,13.1,127.18
3/24/2018 10:00,54,7.533333333,19.7,37,81.16666667,24,3,2018,10,0,0,100,0,168.21,14.02,131.88
3/24/2018 11:00,167.0342648,8.4,19.56666667,35,76.33333333,24,3,2018,11,0,0,100,0,217.16,14.29,130.91
3/24/2018 12:00,126,9.083333333,19.85,37.83333333,72.5,24,3,2018,12,0,0,100,0,388.04,15.02,134.03
3/24/2018 13:00,75,9.7,19.51666667,33.33333333,70.33333333,24,3,2018,13,0,0,100,0,428.09,15.63,141.55
3/24/2018 14:00,167.0342648,10.2,19.55,35.83333333,69.16666667,24,3,2018,14,0,0,100,0,517.09,11.63,111.8
3/24/2018 15:00,167.0342648,10.6,19.45,36.66666667,66.5,24,3,2018,15,0,0,23,0,493.06,10.83,105.42
3/24/2018 16:00,191,10.56666667,19.4,37.83333333,65.16666667,24,3,2018,16,0,0,48,45.32,599.86,11.38,108.43
3/24/2018 17:00,99,9.783333333,19.35,38,64.66666667,24,3,2018,17,0,0,9,29.36,515.31,10.48,105.95
3/24/2018 18:00,275,8.266666667,19.26666667,38.83333333,68.5,24,3,2018,18,0,0,7,54.26,396.94,9.06,96.84
3/24/2018 19:00,273,7.516666667,19.41666667,42.16666667,75.5,24,3,2018,19,0,0,8,55.53,249.2,8.31,85.03
3/24/2018 20:00,157,7.366666667,19.65,42.83333333,79.33333333,24,3,2018,20,0,0,5,54.89,88.11,7.42,67.17
3/24/2018 21:00,160,6.633333333,19.66666667,41,82.33333333,24,3,2018,21,0,0,100,9.91,0,8.4,46.74
3/24/2018 22:00,81,6.183333333,19.78333333,39.66666667,84.5,24,3,2018,22,0,0,100,0,0,9.79,36.03
3/24/2018 23:00,42,5.866666667,19.58333333,39,85,24,3,2018,23,0,0,2,0,0,10.59,35.31
3/25/2018 0:00,38,5.3,19.35,38.16666667,86.83333333,25,3,2018,0,0,0,0,0,0,11.27,26.57
3/25/2018 1:00,29,4.716666667,19.1,37.66666667,87.83333333,25,3,2018,1,0,0,0,0,0,11.73,17.88
3/25/2018 2:00,30,3.7,18.93333333,37,90.16666667,25,3,2018,2,0,0,1,0,0,10.83,21.45
3/25/2018 3:00,40,3.083333333,18.68333333,36.83333333,91.5,25,3,2018,3,0,0,100,0,0,9.57,19.8
3/25/2018 4:00,32,2.716666667,18.63333333,36,93.66666667,25,3,2018,4,0,0,100,0,0,8.56,22.25
3/25/2018 5:00,29,2.966666667,18.48333333,36,93.66666667,25,3,2018,5,0,0,100,0,0,8.05,10.3
3/25/2018 6:00,63,3.433333333,18.5,36,93,25,3,2018,6,0,0,100,0,0,7.93,357.4
3/25/2018 7:00,167.0342648,5,19.61666667,36.83333333,90.66666667,25,3,2018,7,0,0,51,0,0,8.05,349.7
3/25/2018 8:00,167.0342648,6.383333333,20.01666667,38.83333333,89.83333333,25,3,2018,8,0,0,100,8.32,0.89,8.35,352.57
3/25/2018 9:00,277,7.75,20.18333333,39,86.5,25,3,2018,9,0,0,100,0,69.42,10.66,11.69
3/25/2018 10:00,167.0342648,9.433333333,20.23333333,39.5,74.66666667,25,3,2018,10,0,0,100,0,155.75,15.81,30.07
3/25/2018 11:00,130,11.01666667,20.41666667,41.83333333,67.33333333,25,3,2018,11,0,0,100,0,242.97,15.95,28.3
3/25/2018 12:00,77,11.55,20.21666667,41,64.16666667,25,3,2018,12,0,0,100,0,208.26,11.73,17.88
3/25/2018 13:00,30,12.78333333,19.98333333,40,60.66666667,25,3,2018,13,0,0,100,0,266.11,9,360
3/25/2018 14:00,29,13.18333333,19.78333333,40,59,25,3,2018,14,0,0,15,0,655.04,10.3,36.47
3/25/2018 15:00,75,12.78333333,19.7,40,60.83333333,25,3,2018,15,0,0,10,50.43,510.86,10.59,17.82
3/25/2018 16:00,85,11.88333333,20.05,40,66.33333333,25,3,2018,16,0,0,100,53.62,361.34,12.22,13.63
3/25/2018 17:00,236,10.75,20.08333333,40.83333333,73.33333333,25,3,2018,17,0,0,100,0,276.79,14.69,17.1
3/25/2018 18:00,191,9.583333333,20,41.5,75,25,3,2018,18,0,0,100,0,276.79,18.25,22.01
3/25/2018 19:00,99,8.5,19.86666667,41,76.33333333,25,3,2018,19,0,0,100,0,177.11,20.93,26.57
3/25/2018 20:00,139,7.6,19.71666667,40,77.66666667,25,3,2018,20,0,0,89,0,88.11,19.01,24.62
3/25/2018 21:00,67,6.8,19.7,39.5,78.33333333,25,3,2018,21,0,0,42,0.64,0.89,14.58,20.22
3/25/2018 22:00,36,6.166666667,19.55,38.33333333,80.5,25,3,2018,22,0,0,58,0,0,12.86,17.93
3/25/2018 23:00,32,6.066666667,19.26666667,37.5,82.16666667,25,3,2018,23,0,0,100,0,0,14.35,17.53
3/26/2018 0:00,29,5.85,19.13333333,37,83.33333333,26,3,2018,0,0,0,100,0,0,14.24,16.14
3/26/2018 1:00,39,5.7,19,37,85.16666667,26,3,2018,1,0,0,100,0,0,11.38,18.43
3/26/2018 2:00,40,5.566666667,18.86666667,37,88.5,26,3,2018,2,0,0,100,0,0,9.96,12.53
3/26/2018 3:00,48,5.3,18.75,37,90.5,26,3,2018,3,0,0,100,0,0,8.67,4.76
3/26/2018 4:00,39,5.1,18.65,37,92.5,26,3,2018,4,0,0,100,0,0,8.65,2.39
3/26/2018 5:00,25,5.016666667,18.55,37,93.5,26,3,2018,5,0,0,100,0,0,9.01,357.71
3/26/2018 6:00,169,5.133333333,18.7,37.16666667,94.16666667,26,3,2018,6,0,0,100,0,0,9.11,350.91
3/26/2018 7:00,152,5.583333333,19.66666667,38.33333333,92.66666667,26,3,2018,7,0,0,100,0,0,8.4,350.13
3/26/2018 8:00,236,5.7,19.98333333,38.5,92.16666667,26,3,2018,8,0,0,60,0,2.67,7.34,348.69
3/26/2018 9:00,307,6.983333333,20.21666667,38,85.33333333,26,3,2018,9,0,0,3.3,21.7,116.59,6.84,360
3/26/2018 10:00,193,9.116666667,20.25,39.16666667,70.16666667,26,3,2018,10,0,0,0,57.89,275.01,5.09,351.87
3/26/2018 11:00,343,9.5,20.03333333,40.5,62.33333333,26,3,2018,11,0,0,0,60,419.19,7.75,338.2
3/26/2018 12:00,167.0342648,9.766666667,19.91666667,42.5,57,26,3,2018,12,0,0,0,60,543.79,10.81,330.02
3/26/2018 13:00,167.0342648,10.6,20.16666667,42.33333333,54.33333333,26,3,2018,13,0,0,10,60,609.65,14.57,320.01
3/26/2018 14:00,146,9.833333333,20.1,42,61.16666667,26,3,2018,14,0,0,10,53.62,463.69,12.82,321.84
3/26/2018 15:00,110,9.4,20.08333333,43,67.83333333,26,3,2018,15,0,0,10,53.62,377.36,15.07,319.84
3/26/2018 16:00,101,9.083333333,19.98333333,42,71.83333333,26,3,2018,16,0,0,10,53.62,412.96,15.82,318.69
3/26/2018 17:00,100,8.283333333,19.88333333,42,76.16666667,26,3,2018,17,0,0,10,53.62,266.11,16.04,314.09
3/26/2018 18:00,183,7.7,19.76666667,41.66666667,78,26,3,2018,18,0,0,10,53.62,319.51,15.79,313.15
3/26/2018 19:00,155,7.216666667,19.65,41,79.5,26,3,2018,19,0,0,6,53.62,261.66,15.27,315
3/26/2018 20:00,156,6.65,19.98333333,40.5,82.66666667,26,3,2018,20,0,0,0,56.17,103.24,9.93,316.47
3/26/2018 21:00,67,6.166666667,20.16666667,40,86.33333333,26,3,2018,21,0,0,21,13.61,0.89,8.65,315
3/26/2018 22:00,50,6.1,19.98333333,40,86.33333333,26,3,2018,22,0,0,45,0,0,7.7,307.41
